"est_mean_avg","est_mean_prime"
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
-0.0695033147207638,-0.109957876014687
