"est_mean_avg","est_mean_prime"
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
0.0167753280567486,-0.0101771723128714
