"est_mean_avg","est_mean_prime"
-0.00857044468365116,0.0975403980433607
0.0421211007971484,0.0879490759555411
0.0317754837979323,0.228111971535982
-0.0218852973109032,0.223298462780145
0.0371984870739135,-0.17578434964899
0.0503825087764453,-0.0871876906526221
-0.0313752653811829,-0.0570810376912617
0.0642381091145943,-0.118992294741418
0.0600443959867525,0.128320259532237
0.0690365180153417,0.0647209700483307
-0.125651188656257,-0.155394204602365
-0.0154228323515354,0.215384037926745
0.0340141291159639,-0.0983961930544471
-0.065096691286425,-0.160090024226733
0.0715939435435909,0.0705291621777387
-0.104106554160962,-0.0107466525331493
0.0449699396213676,0.0556249603484366
0.0365898031052142,-0.0290841829986943
-0.133777531072554,-0.142727551922334
0.110522460361109,0.171544838437785
-0.0625883328931674,0.0429395447309502
-0.0267698775333824,-0.0345785095474475
0.00314148614454677,0.272326601450653
-0.00364512539579052,-0.14883350851036
-0.0709790684008945,0.145368141906131
0.0517978537936836,0.172931955782534
-0.0567637310711209,0.0241961965365672
0.0906615274215316,0.3374306998997
-0.00459672528913097,-0.0599166814158821
0.0912963487705625,0.311489219340946
-0.0932159732493904,-0.141045244461266
-0.0439203054860134,-0.00297113363886691
0.132803983796951,0.0618895042303281
-0.127948424019912,-0.210376626134789
-0.0322368516320839,0.148156590680217
0.000689293232441673,0.181530841661352
0.0788467692574284,-0.10658471057233
-0.0196103170956849,0.200709198944138
0.0281987726060488,-0.086863189684338
-0.0608204352810406,0.0222907277891311
-0.0256978886299383,-0.306158714011967
0.141612751469714,0.2460809641517
0.0485756267870196,0.229483200631292
-0.0121761688151777,0.0196236370667344
-0.0526330755736544,0.116731928242186
-0.0272775624881373,0.166846684285852
-0.0752120540604054,-0.129254797377896
-0.00346025526435873,0.156696629730625
-0.0507196401907685,-0.201685778663224
-0.0825387674828235,-0.0545963182973708
-0.0146099675581304,0.123495545818404
0.114612967081941,0.187991326619476
0.0749902136080858,0.163703395598576
-0.0439317236847137,-0.0246822578624572
-0.00056594811706939,0.144188228044537
0.0527850374137183,-0.00867058284886978
0.0830608372583764,0.00910871984100462
0.0213525124863327,0.0895511270467691
-0.0792012127235203,0.015361462800056
0.0466510871823967,-0.100439014473309
-0.0458221732187335,-0.0030852398263962
-0.0859513483323701,-0.0184768462414069
-0.0711309440826153,-0.0229807163160461
0.0187717877178902,-0.11087947126765
-0.131115617698071,-0.200827229919355
0.159932621961698,0.0244830753279732
0.0270644036141533,-0.125026856918922
-0.0212722859909612,-0.26640050091119
-0.0289676925731148,0.132690002464015
0.0409440371979401,-0.00385089249178345
0.0470420929638874,0.191370597020172
0.0308063454788359,0.171900679259403
0.0265646530244568,-0.00789224903550767
-0.0667742242109749,0.159698031879173
0.0490363062116683,-0.0663957283386403
0.0572024627243682,0.190042235782212
0.0612449177188873,0.0562447977632604
0.0385482087294381,0.00922551403013682
-0.120458295560627,-0.164584814887318
-0.0182292061780601,0.0622563245848341
0.000865872975579785,-0.0562924442175462
-0.131378607325438,-0.15287013786361
0.0289312420479066,-0.0182324646194312
-0.0936843286547743,0.033652078677791
-0.0626477802657781,-0.0353858093959835
-0.0122024007174458,-0.198010858513385
-0.0814835438916612,-0.078143068401906
7.361711915757e-05,-0.214703060979811
0.0623584005854025,0.177227428898257
-0.0432034806720762,-0.213870723615094
-0.0125528711120946,-0.22527577529099
-0.0444135196767615,-0.0289222759040896
-0.0415388294752344,-0.19893723174999
-0.134283785949661,-0.129483877732011
0.0953479069221273,0.287180605792005
0.0450803119836639,0.383199271896672
-0.0533828006604752,-0.150173581659042
-0.045774425668146,-0.0804521038755451
-0.0437633358483849,-0.214438445890127
-0.110250149702579,-0.115843742351057
